Name,Options,Score,Rank
Dove Milk 90g almond/orange peel,Dove milk caram almonds NG 16 * 90g,76.5909090909091,2
Dove Milk 90g almond/orange peel,Dove milk fig 16 * 90g,69.91666666666667,3
Dove Milk 90g almond/orange peel NY,Dove milk almond / orange peel 16 * 90g,87.49615975422427,1
Dove Milk 90g almond/orange peel NY,Dove milk caram almonds NG 16 * 90g,73.27287157287158,2
Dove Milk 90g almond/orange peel NY,Dove milk plain 16 * 90g,68.38600288600288,3
Dove Milk 90g with Brauni,Dove milk fig 16 * 90g,72.88333333333334,1
Dove Milk 90g with Brauni,Dove milk plain 16 * 90g,72.73838383838384,2
Dove Milk 90g with Brauni,Dove Milk chocolate prnt 16 * 90g,69.03580012650222,3
Dove Milk HzlntRaisins 14*(3*100g),Dove milk hzlnt / raisins 16 * 90g,77.93253968253968,1
Dove Milk HzlntRaisins 14*(3*100g),Dove milk fig 16 * 90g,72.0,2
Dove Milk HzlntRaisins 14*(3*100g),Dove milk chop hzlnt 16 * 90g,70.47056878306879,3
Dove Milk MP3*100g,Dove milk plain 16 * 90g,77.55050505050505,1
Dove Milk MP3*100g,Dove milk fig 16 * 90g,75.44973544973546,2
Dove Milk MP3*100g,Dove milk chop hzlnt 16 * 90g,74.79629629629629,3
Dove Milk MP3*100g Hazelnut Raisins,Dove milk hzlnt / raisins 16 * 90g,78.53968253968254,1
Dove Milk MP3*100g Hazelnut Raisins,Dove Mol.shock. hazelnuts / raisins 16 * 90g,74.87698412698413,2
Dove Milk MP3*100g Hazelnut Raisins,Dove Milk Shock. hazelnuts 16 * 90g,72.13953823953824,3
Dove Milk MP3*100g Walnut Brittle,Dove milk plain 16 * 90g,71.55050505050505,1
Dove Milk MP3*100g Walnut Brittle,Dove milk fig 16 * 90g,66.17340067340068,2
Dove Milk MP3*100g Walnut Brittle,Dove Milk chocolate prnt 16 * 90g,64.19933202997719,3
Dove Milk MP3*100g Whole Hazelnut,Dove milk whole hzlnt 16 * 90g,77.99073149073149,1
Dove Milk MP3*100g Whole Hazelnut,Dove Milk Shock. hazelnuts 16 * 90g,75.02175602175602,2
Dove Milk MP3*100g Whole Hazelnut,Dove Mol.shock. whole. hazelnuts 16 * 90g,72.21445221445221,3
Dove Milk Meringue Pear 4*10*90g,Dove milk fig 16 * 90g,78.50462962962963,1
Dove Milk Meringue Pear 4*10*90g,Dove milk plain 16 * 90g,75.11363636363636,2
Dove Milk Meringue Pear 4*10*90g,Dove milk almond / orange peel 16 * 90g,71.18639770723104,3
Dove Milk WlntBrittle 14*(3*100g),Dove milk fig 16 * 90g,71.05376344086021,1
Dove Milk WlntBrittle 14*(3*100g),Dove milk plain 16 * 90g,69.14423807972194,2
Dove Milk WlntBrittle 14*(3*100g),Dove Promises milk collec 14 * 118g,68.67872271098078,3
Dove Promises 96g,Dove Promises Mol. shock. 120g,78.44117647058823,1
Dove Promises 96g,DOVE Promises Assorted 14 * 118g,77.94117647058823,2
Dove Promises 96g,Dove Promises milk colo 14 * 118g,77.22074636306135,3
Dove Promises Milk 96g,Dove Promises milk colo 14 * 118g,83.68084066471164,1
Dove Promises Milk 96g,Dove Promises Milk chocolate 120g,82.88383838383838,2
Dove Promises Milk 96g,Dove Promises milk collec 14 * 118g,82.88383838383838,3
Dove Promises Milk 96g NY,Dove Promises milk colo 14 * 118g,78.56600102406554,1
Dove Promises Milk 96g NY,Dove Promises Milk chocolate 120g,77.76248196248196,2
Dove Promises Milk 96g NY,Dove Promises milk collec 14 * 118g,77.76248196248196,3
Dove Promises assorty 118g,DOVE Promises des assort 14 * 118g,91.7426282051282,1
Dove Promises assorty 118g,Dove Promises des assort B 14 * 118g,90.0894419306184,2
Dove Promises assorty 118g,Dove Promises mol assort B 14 * 118g,90.0894419306184,3
Dove Promises assorty 118g NY,DOVE Promises des assort 14 * 118g,86.05581343943413,1
Dove Promises assorty 118g NY,Dove Promises mol assort B 14 * 118g,85.0631663806106,2
Dove Promises assorty 118g NY,DOVE Promises Assorted 14 * 118g,84.78765104627173,3
Dove Promises des assor 118g,DOVE Promises des assort 14 * 118g,96.08333333333333,1
Dove Promises des assor 118g,Dove Promises des assort B 14 * 118g,94.41176470588236,2
Dove Promises des assor 118g,Dove Promises mol assort B 14 * 118g,85.793837535014,3
Dove Promises des assor 118g NY Tander,DOVE Promises des assort 14 * 118g,83.92324561403508,1
Dove Promises des assor 118g NY Tander,Dove Promises des assort B 14 * 118g,82.82840640500682,2
Dove Promises des assor 118g NY Tander,DOVE Promises Assorted 14 * 118g,77.63868003341688,3
Dove Promises gift box 16*62g,Dove Promises giftbox Flower 16 * 62g,85.86535303776684,1
Dove Promises gift box 16*62g,Dove Promises milk colo 14 * 118g,71.33852428624398,2
Dove Promises gift box 16*62g,Dove Promises Milk chocolate 120g,70.93277603622431,3
Dove Promises milk 120g,Dove Promises Milk chocolate 120g,92.15656565656566,1
Dove Promises milk 120g,Dove Promises Mol. shock. 120g,86.14800175669741,2
Dove Promises milk 120g,DOVE Promises Mol. shock. 14 * 120g,84.59244620114185,3
Dove Promises milk 93g Almond/caramel,Dove Promises Milk chocolate 120g,72.91732291732292,1
Dove Promises milk 93g Almond/caramel,Dove Promises milk colo 14 * 118g,72.840424295263,2
Dove Promises milk 93g Almond/caramel,Dove Promises milk collec 14 * 118g,71.95600145600146,3
Dove Promises milk 93g Almond/caramel NY,Dove Promises Milk chocolate 120g,71.9083139083139,1
Dove Promises milk 93g Almond/caramel NY,Dove Promises milk colo 14 * 118g,71.67150537634409,2
Dove Promises milk 93g Almond/caramel NY,Dove Promises milk collec 14 * 118g,70.9402356902357,3
Dove Promises milk 93g Hazelnut,Dove Promises milk colo 14 * 118g,74.41300097751711,1
Dove Promises milk 93g Hazelnut,Dove Promises Milk chocolate 120g,74.2040128330451,2
Dove Promises milk 93g Hazelnut,Dove Promises milk collec 14 * 118g,73.33982886367178,3
Dove gift box 62g,Dove Promises giftbox Flower 16 * 62g,71.703081232493,1
Dove gift box 62g,PL Dove gift box 16 * 62.8g,65.93464052287582,2
Dove gift box 62g,Dove mol with Brownie Spring 16 * 90g,62.658011922717805,3
Dove gift box 64g,Dove Promises giftbox Flower 16 * 62g,66.203081232493,1
Dove gift box 64g,PL Dove gift box 16 * 62.8g,63.57598039215686,2
Dove gift box 64g,Dove mol with Brownie Spring 16 * 90g,62.658011922717805,3
Dove gift box Flower 62g,Dove Promises giftbox Flower 16 * 62g,78.6468253968254,1
Dove gift box Flower 62g,Dove Promises Weight ass prnt 14 * 118g,58.272772772772775,2
Dove gift box Flower 62g,Dove mol with Brownie Spring 16 * 90g,57.715190754664434,3
Dove Молочный шоколад 16*90г,Dove milk fig 16 * 90g,79.0,1
Dove Молочный шоколад 16*90г,Dove dark plain 16 * 90g,73.07070707070706,2
Dove Молочный шоколад 16*90г,Dove milk plain 16 * 90g,73.07070707070706,3
Eclipse Berries 13.6g,"PL Orb Aprct Ging 20 * 30 * 13.6g RU, BY, KG",43.155249234196596,1
Eclipse Berries 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,43.00749559082893,2
Eclipse Berries 13.6g,SF KKV Dk DrkCr Biscuit fant 13.1kg,39.62433862433863,3
Eclipse Cherry Ice 13.6g,"PL Orb Aprct Ging 20 * 30 * 13.6g RU, BY, KG",42.58911166805904,1
Eclipse Cherry Ice 13.6g,PL Orbit Assorted 20 * 30 * 13.6g RU Met,41.81172839506173,2
Eclipse Cherry Ice 13.6g,SF KKV Mlk DrkCr ChHzlnt fant 13.1kg,39.53615520282187,3
Eclipse Cherry Ice MP10*13.6g,ECL CHI SFP 10P 10F 00 / 60M RU / KZ COP,40.028948488718605,1
Eclipse Cherry Ice MP10*13.6g,ECL CHI SFP 10P 10F 00 / 60M S RU / KZ 12M,38.92639645089736,2
Eclipse Cherry Ice MP10*13.6g,Maltesers chocolate balls 10 * 175g,37.86048790815525,3
Eclipse Menthol-Eucalyptus 13.6g,Multicase ImpulseMetro-box 12.984kg,37.10037094547964,1
Eclipse Menthol-Eucalyptus 13.6g,MMs with peanuts 14 * 360g,36.6645955165692,2
Eclipse Menthol-Eucalyptus 13.6g,AC set minis shock bat 12 * 351g,36.49256822612086,3
Eclipse Orange 13.6g,Dove milk almond / orange peel 16 * 90g,48.75132275132275,1
Eclipse Orange 13.6g,Twix loose orange 7kg,48.04171754171754,2
Eclipse Orange 13.6g,PL Twix Orange loose 2.7kg,47.97557997557997,3
Eclipse Winterfresh 13.6g,"PL Orb Aprct Ging 20 * 30 * 13.6g RU, BY, KG",44.02631578947368,1
Eclipse Winterfresh 13.6g,ECL WIN SFP 10P 00 / 30P 20B S GE / AZ Gulf,39.14031339031339,2
Eclipse Winterfresh 13.6g,ECL WIN SFP 10P 10F 00 / 60M S RU / KZ 12M,38.19298245614035,3
Eclipse Winterfresh MP10*13.6g,ECL WIN SFP 10P 10F 00 / 60M RU / KZ COP,40.459389213775175,1
Eclipse Winterfresh MP10*13.6g,ECL WIN SFP 10P 00 / 30P 20B S GE / AZ Gulf,40.27477882741041,2
Eclipse Winterfresh MP10*13.6g,ECL WIN SFP 10P 10F 00 / 60M S RU / KZ 12M,40.23879142300195,3
Eclipse Winterfresh MP30*13.6g,ECL WIN SFP 10P 00 / 30P 20B S GE / AZ Gulf,40.27477882741041,1
Eclipse Winterfresh MP30*13.6g,ECL WIN SFP 10P 00 / 30P 20B S RU / KZ 12M,38.80506822612086,2
Eclipse Winterfresh MP30*13.6g,ECL WIN SFP 10P 10F 00 / 60M RU / KZ COP,38.50617283950617,3
Five Cinnamon 31.2g,"Skittles Cinnamon 20 * 100g RU, BY, KZ",55.02213048962275,1
Five Cinnamon 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,52.45141736163408,2
Five Cinnamon 31.2g,FIV CIN SFS 12S 00 / 10E 18B S RU,46.938313525749855,3
Five Cyclone Watermelon 15.6g,Dove Milk chocolate 16 * 90g,44.459909721252735,1
Five Cyclone Watermelon 15.6g,Dove milk chocolate NG 16 * 90g,44.16283524904215,2
Five Cyclone Watermelon 15.6g,Dove Milk chocolate prnt 16 * 90g,43.65679973633255,3
Five Cyclone Watermelon 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,46.07455956706332,1
Five Cyclone Watermelon 31.2g,Dove Milk chocolate 16 * 90g,42.14010872056849,2
Five Cyclone Watermelon 31.2g,Dove milk chocolate NG 16 * 90g,42.12179874974793,3
Five Electro Spearmint 15.6g,Dove mol with Brownie Spring 16 * 90g,45.58730158730159,1
Five Electro Spearmint 15.6g,"Orbit Spearmint 12 * 6 * 68g RU, BY",45.338067390698974,2
Five Electro Spearmint 15.6g,Dove dark plain 16 * 90g,43.70851370851371,3
Five Electro Spearmint 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,44.39858802902281,1
Five Electro Spearmint 31.2g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",44.11022927689594,2
Five Electro Spearmint 31.2g,"Orbit Spearmint 12 * 6 * 68g RU, BY",44.004734057365646,3
Five Frost Peppermint 15.6g,Dove Promises Weight ass prnt 14 * 118g,42.48207731541065,1
Five Frost Peppermint 15.6g,Dove dark plain 16 * 90g,42.15858010302455,2
Five Frost Peppermint 15.6g,Dove milk plain 16 * 90g,42.01125006680562,3
Five Frost Peppermint 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,43.28489600711823,1
Five Frost Peppermint 31.2g,Dove Promises Weight ass prnt 14 * 118g,42.98207731541064,2
Five Frost Peppermint 31.2g,FIV PEP SFS 12S 00 / 10E 18B S RU / BY RED,41.483105912930476,3
Five Fusion Berry 15.6g,FIV BER SFS 12S 00 / 10E 18B S RU / BY AGM,47.19002669717773,1
Five Fusion Berry 15.6g,FIV BER SFS 12S 00 / 10E 18B S RU / BY ToD,45.686541232307825,2
Five Fusion Berry 15.6g,FIV PEP SFS 12S 00 / 10E 18B S RU / BY AGM,45.686541232307825,3
Five Fusion Berry 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,48.41991447969709,1
Five Fusion Berry 31.2g,FIV BER SFS 12S 00 / 10E 18B S RU / BY ToD,47.50947114162218,2
Five Fusion Berry 31.2g,FIV BER SFS 12S 00 / 10E 18B S RU / BY AGM,46.35309821869251,3
Five Hybrid 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,50.046471811177696,1
Five Hybrid 31.2g,FIV CIN SFS 12S 00 / 10E 18B S RU,42.60362639679528,2
Five Hybrid 31.2g,TWIX Ice Bar 12 * 6 * 34.2g Mp RUS,42.21786492374728,3
Five Mint Chocolt 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,64.8906515210863,1
Five Mint Chocolt 31.2g,Dove Milk chocolate 16 * 90g,52.283537718320325,2
Five Mint Chocolt 31.2g,Dove milk chocolate NG 16 * 90g,51.444684520484856,3
Five Reload 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,51.22828711064005,1
Five Reload 31.2g,FIV PEP SFS 12S 00 / 10E 18B S RU / BY RED,42.79400298130948,2
Five Reload 31.2g,FIV BER SFS 12S 00 / 10E 18B S RU / BY ToD,41.45218438252494,3
Five Reload Fruit 31.2g,PL Five Mint Chocolate 18 * 10 * 31.2g RU,47.75423249336293,1
Five Reload Fruit 31.2g,FIV BER SFS 12S 00 / 10E 18B S RU / BY ToD,42.499854709236864,2
Five Reload Fruit 31.2g,Skittles Fruits 10 * 35g RU,42.49355877616747,3
Hubba Bubba Cola 16g,AC set minis sh.bat conv 10 * 198g,32.500631313131315,1
Hubba Bubba Cola 16g,A.Korkunov ass Nov col ball 10 * 120g,32.35409035409035,2
Hubba Bubba Cola 16g,Maltesers chocolate balls 10 * 175g,32.31248381248381,3
Juicy Fruit Bubble Gum 13.8g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",66.01336675020885,1
Juicy Fruit Bubble Gum 13.8g,"Skittles Fruit bulk 8,55kg RU1",42.32451499118166,2
Juicy Fruit Bubble Gum 13.8g,Skittles Fruit 12 * 12 * 38g RU FB,41.157848324514994,3
Juicy Fruit Classic 13g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",75.82324524012503,1
Juicy Fruit Classic 13g,"Wrigley Spearmint 30 * 20 * 13g KZ, RU SL",45.71673951384096,2
Juicy Fruit Classic 13g,JCY FRT SFS 05S 10F 00 / 60M S RU COP,43.831793810054684,3
Juicy Fruit Cola 13.8g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",70.3270202020202,1
Juicy Fruit Cola 13.8g,"Skittles Fruit 12 * 12 * 38g RU, AM, MD",47.27609427609428,2
Juicy Fruit Cola 13.8g,JCY FRT SFA 23P 00 / 14B 12B S RU / AM,44.08367993662112,3
Juicy Fruit Fruit Mix 13.8g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",68.26380766731644,1
Juicy Fruit Fruit Mix 13.8g,JCY FRT SFS 05S 00 / 20P 30B S GE / AZ,44.187969014766395,2
Juicy Fruit Fruit Mix 13.8g,JCY FRT SFA 23P 00 / 14B 12B S RU / AM,43.75378237714839,3
Juicy Fruit MP10*13g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",80.02614379084967,1
Juicy Fruit MP10*13g,Skittles Fruit 12 * 12 * 38g RU FB,48.38603988603989,2
Juicy Fruit MP10*13g,"Skittles Fruit 12 * 12 * 38g RU, KZ",48.38603988603989,3
Juicy Fruit Mix 15.9g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",69.71428571428571,1
Juicy Fruit Mix 15.9g,Skittles Fruits 20 * 100g MIX RU,45.7010582010582,2
Juicy Fruit Mix 15.9g,"Skittles Fruit 12 * 12 * 38g RU, AM, MD",43.968975468975465,3
Juicy Fruit Original 1 Chunk 4g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",65.78187403993856,1
Juicy Fruit Original 1 Chunk 4g,JCY FRT SFA 23P 00 / 14B 12B S RU / KZ,44.739405439595195,2
Juicy Fruit Original 1 Chunk 4g,JCY FRT SFA 23P 00 / 14B 12B S RU / AM,44.66231815306768,3
Juicy Fruit Sours Mix 15.9g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",66.09714100064977,1
Juicy Fruit Sours Mix 15.9g,JCY FRT SFS 05S 10F 00 / 60M S RU MP S,45.86322924231421,2
Juicy Fruit Sours Mix 15.9g,JCY FRT SFS 05S 00 / 20P 30B S GE / AZ,45.32697029429056,3
Juicy Fruit Strawberry 13.8g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",67.04995331465919,1
Juicy Fruit Strawberry 13.8g,"Orbit Strawberry 12 * 6 * 68g RU, BY",49.44137224782386,2
Juicy Fruit Strawberry 13.8g,Milky Way gift set tram 12 * 318g,45.26842644245021,3
Juicy Fruit Tape Sweet Strawberry 30g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",58.008798271956174,1
Juicy Fruit Tape Sweet Strawberry 30g,JCY FRT SFS 05S 00 / 20P 30B S RU,42.91616347530326,2
Juicy Fruit Tape Sweet Strawberry 30g,JCY FRT SFA 20P 00 / 14B 12B S RU / KZ RE,42.59167061798641,3
Juicy Fruit minis 13.8g,"Juicy Fruit 30 * 20 * 13g RU, KZ SL",70.15657857345836,1
Juicy Fruit minis 13.8g,Milky Way minis shock cocktail 1kg RU,48.57914436175306,2
Juicy Fruit minis 13.8g,Milky Way Minis shock cockt 2.5kg RUS,48.05517318560797,3
Korkunov 109g Heart,A.Korkunov Heart 7 * 120g,71.49207310689341,1
Korkunov 109g Heart,Korkunov Dark 70% 14 * 90g,70.0008581235698,2
Korkunov 109g Heart,Korkunov Collec Orange 10 * 192g X5,68.96484582668793,3
Korkunov 256g Premium,A.Korkunov Premium Spring 10 * 256g,69.61319544652878,1
Korkunov 256g Premium,Korkunov Milk 14 * 90g,65.38400488400488,2
Korkunov 256g Premium,A.Korkunov ass TemMol prnt 10 * 256g,65.23404917522565,3
Korkunov Assorted 118g,A.Korkunov Assorted 18 * 90g,78.35634735634736,1
Korkunov Assorted 118g,A.Korkunov Assorted 10 * 126g,77.19015552348885,2
Korkunov Assorted 118g,A.Korkunov Assorted 12 * 117g,77.19015552348885,3
Korkunov Assorted Dark&Milk 110g,Korkunov Collec DrkMilkNY 10 * 110g,76.94933202997719,1
Korkunov Assorted Dark&Milk 110g,A.Korkunov Milk Assorted 14 * 110g,74.41871479774706,2
Korkunov Assorted Dark&Milk 110g,A.Korkunov assor DrkMilk 10 * 192g,74.34728622631849,3
Korkunov Assorted Dark&Milk 192g,A.Korkunov assor DrkMilk 10 * 192g,80.21236559139784,1
Korkunov Assorted Dark&Milk 192g,A.KORKUNOV Assorted dark 10 * 192g,79.39658004778973,2
Korkunov Assorted Dark&Milk 192g,A.Korkunov Assorted dark mol 10 * 192g,78.7873837871984,3
Korkunov Dark 50% 100g,Korkunov Dark 70% 14 * 90g,83.10282953761215,1
Korkunov Dark 50% 100g,Korkunov Dark 55% 14 * 90g,82.09405760778758,2
Korkunov Dark 50% 100g,Korkunov Collection Dark 10 * 192g,75.99140211640211,3
Korkunov Vase 229g,A.Korkunov Vase Spring 4 * 229g,78.23222647935292,1
Korkunov Vase 229g,Korkunov Collec Orange 10 * 192g X5,68.68181818181819,2
Korkunov Vase 229g,PL A.Korkunov Vase 4 * 229g,68.0925925925926,3
M&M's  Peanut 240g,MMs with peanuts 18 * 240g,75.07407407407408,1
M&M's  Peanut 240g,MMs Peanut 28 * 80g,73.38453159041394,2
M&M's  Peanut 240g,MMs peanut 24 * 130g,73.17283950617285,3
M&M's 130g LE Salted,MMs with salted peanuts 24 * 130g,59.840623063033924,1
M&M's 130g LE Salted,MMs peanut Salted Fball Pr 18 * 240g,57.6702786377709,2
M&M's 130g LE Salted,MMs with salted peanuts 18 * 240g RU,56.452577522236965,3
M&M's Bowl 445g,MMs chocolate 24 * 45g,58.97619047619048,1
M&M's Bowl 445g,MMs chocolate 8 * 21 * 45g D,51.29016354016354,2
M&M's Bowl 445g,M & M's Crispy ScTm 24 * 110g,50.214012041598245,3
M&M's Choc Small Tin 50g,MMs Chocol TyYa 18 * 240g RU,53.166863400878746,1
M&M's Choc Small Tin 50g,MMs Chocol TyYa 24 * 130g RU,53.166863400878746,2
M&M's Choc Small Tin 50g,MMs chocol TyYa 14 * 360g RU,53.166863400878746,3
M&M's Crispy  36g,MMs Crispi 6 * 32 * 36g,69.11347813979393,1
M&M's Crispy  36g,MMs Crispy 28 * 70g,68.66080107256577,2
M&M's Crispy  36g,MMs Crispy 24 * 110g,67.47198480531814,3
M&M's Crispy 220g,MMs Crispy 28 * 70g,74.38453159041394,1
M&M's Crispy 220g,MMs Crispi 18 * 220g,72.96296296296296,2
M&M's Crispy 220g,MMs Crispy 24 * 110g,71.66666666666667,3
M&M's Crispy 36g,MMs Crispi 6 * 32 * 36g,69.11347813979393,1
M&M's Crispy 36g,MMs Crispy 28 * 70g,68.66080107256577,2
M&M's Crispy 36g,MMs Crispy 24 * 110g,67.47198480531814,3
M&M's Crispy 36g Dixy,MMs Crispi 8 * 21 * 36g D,66.49004046062869,1
M&M's Crispy 36g Dixy,MMs Crispi 6 * 32 * 36g,64.57602339181287,2
M&M's Crispy 36g Dixy,MMs Crispi TyYa 8 * 21 * 36g D,64.20985155195682,3
M&M's Dispensers 45g,MMs with peanuts dispenser 9 * 90g,61.35025369797042,1
M&M's Dispensers 45g,MMs with salted peanuts 8 * 18 * 45g Dixy,57.11808402830075,2
M&M's Dispensers 45g,M & M's Crispy ScTm 24 * 110g,57.00026887141225,3
M&M's Family Pack 9*20g Peanut,MMs Peanut 28 * 80g,58.7475054807712,1
M&M's Family Pack 9*20g Peanut,MMs peanut 24 * 130g,58.21446263400287,2
M&M's Family Pack 9*20g Peanut,MMs Salty Peanut Ftball Pr 24 * 130g,56.40800841409361,3
M&M's Ice Stick 61g,M & Ms Pnt Ice Stick 1 * 25 * 62g RUS,65.12698412698413,1
M&M's Ice Stick 61g,M & Ms Choco Ic Stick 1 * 25 * 63g RUS,59.46514161220043,2
M&M's Ice Stick 61g,M & M's Crispy ScTm 24 * 110g,56.804567293073035,3
M&M's Ice Stick 62g Peanut,M & Ms Pnt Ice Stick 1 * 25 * 62g RUS,66.04513457556936,1
M&M's Ice Stick 62g Peanut,MMs with peanuts 14 * 360g,56.586419753086425,2
M&M's Ice Stick 62g Peanut,MMs with peanuts 18 * 240g,56.586419753086425,3
M&M's Ice Stick 63g Choco,M & Ms Choco Ic Stick 1 * 25 * 63g RUS,66.02958937198068,1
M&M's Ice Stick 63g Choco,M & Ms Pnt Ice Stick 1 * 25 * 62g RUS,56.27689594356261,2
M&M's Ice Stick 63g Choco,MMs chocol TyYa 14 * 360g RU,50.76393976393977,3
M&M's Maxi Peanut 70g,MMs Maxi with peanuts TyYa 8 * 18 * 70g RU,69.3391812865497,1
M&M's Maxi Peanut 70g,"MMs MAXI with peanuts 8 * 18 * 70g RU, BY, KZ",68.61253561253561,2
M&M's Maxi Peanut 70g,MMs with peanuts 8 * 18 * 70g,65.03202614379084,3
M&M's Maxi Plain 70g,MMs Plain 28 * 80g,64.06230319388214,1
M&M's Maxi Plain 70g,MMs Maxi chocolate NG 8 * 21 * 70g,62.05354890494209,2
M&M's Maxi Plain 70g,MMs Maxi with peanuts TyYa 8 * 18 * 70g RU,62.025666016894085,3
M&M's Maxi Plain 80g,MMs Plain 28 * 80g,71.52088554720133,1
M&M's Maxi Plain 80g,MMs Plain ScTm3 28 * 80g,66.69723551302498,2
M&M's Maxi Plain 80g,MMs Plain Football promo 28 * 80g,62.36993020184871,3
M&M's Mug 334g,MMs crispi NG 6 * 32 * 36g,50.77233877233877,1
M&M's Mug 334g,M & M's Crispy ScTm 24 * 110g,49.76102058860679,2
M&M's Mug 334g,MMs multi-case NG 4.940kg,49.21794871794872,3
M&M's Multicase 4940g You&Me Dixy,MMs Multi-case 4.940kg D,62.53122624090366,1
M&M's Multicase 4940g You&Me Dixy,MMs Multi-case TyYa 4.940kg D,59.760091459646524,2
M&M's Multicase 4940g You&Me Dixy,MMs multi-case NG 4.940kg,58.75202252944189,3
M&M's Peanut 130g,MMs peanut 24 * 130g,79.72839506172839,1
M&M's Peanut 130g,MMs with peanuts 24 * 130g,75.07407407407408,2
M&M's Peanut 130g,MMs with peanuts 24 * 130g RU,73.07818930041152,3
M&M's Peanut 240g,MMs with peanuts 18 * 240g,75.07407407407408,1
M&M's Peanut 240g,MMs Peanut 28 * 80g,73.38453159041394,2
M&M's Peanut 240g,MMs peanut 24 * 130g,73.17283950617285,3
M&M's Peanut 240g NY,MMs Peanut 28 * 80g,69.22663685357183,1
M&M's Peanut 240g NY,MMs peanut 24 * 130g,69.1377517868746,2
M&M's Peanut 240g NY,MMs with peanuts 18 * 240g,68.0724687535833,3
M&M's Peanut 240g PROMO Football,MMs Plain Football promo 28 * 80g,66.82401433691756,1
M&M's Peanut 240g PROMO Football,MMs peanut 24 * 130g,62.111210673038634,2
M&M's Peanut 240g PROMO Football,MMs Peanut 28 * 80g,61.793836531028184,3
M&M's Peanut 360g,MMs with peanuts 14 * 360g,75.07407407407408,1
M&M's Peanut 360g,MMs with peanuts 14 * 360g RU,73.07818930041152,2
M&M's Peanut 360g,MMs with peanuts NG 14 * 360g,72.52263374485597,3
M&M's Peanut 360g Promo_Dixy,MMs peanuts 8 * 18 * 45g Promo Dixy,71.52110712863401,1
M&M's Peanut 360g Promo_Dixy,MMs peanut 24 * 130g,65.26543209876543,2
M&M's Peanut 360g Promo_Dixy,MMs peanuts 8 * 18 * 45g Dixy,64.44687026207494,3
M&M's Peanut 45g,MMs with peanuts 5 * 32 * 45g RU,70.78835978835978,1
M&M's Peanut 45g,MMs with NG peanuts 5 * 32 * 45g,70.4920634920635,2
M&M's Peanut 45g,MMs peanuts 8 * 18 * 45g Dixy,68.87037037037037,3
M&M's Peanut 45g NY,MMs with NG peanuts 5 * 32 * 45g,69.01032264757755,1
M&M's Peanut 45g NY,MMs with peanuts 5 * 32 * 45g RU,66.918430335097,2
M&M's Peanut 45g NY,MMs peanuts NG ball 2 * 8 * 45g,66.11026385862986,3
M&M's Peanut 45g PROMO Football Dixy,MMs peanuts 8 * 18 * 45g Promo Dixy,71.42916880013654,1
M&M's Peanut 45g PROMO Football Dixy,MMs peanuts 8 * 18 * 45g Dixy,63.40793650793651,2
M&M's Peanut 45g PROMO Football Dixy,MMs Salty Peanut Ftball Pr 5 * 32 * 45g,61.85978835978836,3
M&M's Peanut 45g Promo_Dixy,MMs peanuts 8 * 18 * 45g Promo Dixy,79.41135925006893,1
M&M's Peanut 45g Promo_Dixy,MMs peanuts 8 * 18 * 45g Dixy,70.16434676434676,2
M&M's Peanut 45g Promo_Dixy,MMs with salted peanuts 8 * 18 * 45g Dixy,64.24615274615275,3
M&M's Peanut 5.04 kg Blue,MMs with blue eye peanuts. 5.04kg,64.41750841750842,1
M&M's Peanut 5.04 kg Blue,MMs Peanut 28 * 80g,61.927326486150015,2
M&M's Peanut 5.04 kg Blue,MMs peanut 24 * 130g,60.768518518518526,3
M&M's Peanut 5.04 kg Brown,MMs with peanut brown eye. 5.04kg,67.47811447811448,1
M&M's Peanut 5.04 kg Brown,MMs with peanut brown eye. 5kg,64.96329966329967,2
M&M's Peanut 5.04 kg Brown,MMs Peanut 28 * 80g,60.15452847805789,3
M&M's Peanut 5.04 kg Green,MMs with green eye peanuts. 5.04kg,63.87908496732026,1
M&M's Peanut 5.04 kg Green,MMS PEANUT 30 * 180G MENA,62.14549587951122,2
M&M's Peanut 5.04 kg Green,MMs with peanut brown eye. 5.04kg,61.09158249158249,3
M&M's Peanut 5.04 kg Orange,MMs Peanut 28 * 80g,62.70153702506644,1
